order_item_id,order_id,product_id,quantity,unit_price_at_purchase
OI534756,ORD116800,PROD1166,3,13.69
OI521924,ORD125168,PROD1153,1,356.1
OI512323,ORD105565,PROD1152,3,803.99
OI551353,ORD116797,PROD1124,1,948.2
OI540528,ORD102520,PROD1158,1,251.86
OI563293,ORD115008,PROD1034,1,90.12
OI548335,ORD107727,PROD1088,1,511.4
OI500219,ORD125330,PROD1125,1,225.59
OI533369,ORD115258,PROD1025,1,910.07
OI570390,ORD125299,PROD1200,1,116.44
OI510348,ORD122521,PROD1192,4,705.33
OI555808,ORD118734,PROD1088,1,515.2
OI569206,ORD120163,PROD1205,3,352.25
OI540760,ORD112064,PROD1114,2,763.36
OI561596,ORD116419,PROD1206,2,807.37
OI521165,ORD104652,PROD1116,1,469.49
OI529735,ORD110561,PROD1040,1,751.68
OI556295,ORD105221,PROD1047,1,618.11
OI501106,ORD104297,PROD1063,1,818.46
OI508278,ORD113201,PROD1054,3,133.65
OI543234,ORD118381,PROD1066,2,91.92
OI521492,ORD121507,PROD1067,2,652.69
OI510884,ORD104069,PROD1174,1,329.81
OI518285,ORD103052,PROD1051,1,261.62
OI524359,ORD115364,PROD1149,1,342.86
OI536703,ORD126226,PROD1091,2,951.57
OI557449,ORD112324,PROD1104,1,8.86
OI572675,ORD102284,PROD1099,1,859.64
OI508631,ORD105346,PROD1126,4,586.31
OI500096,ORD117087,PROD1004,1,565.15
OI542215,ORD126658,PROD1089,1,551.16
OI522278,ORD126480,PROD1051,1,254.71
OI522114,ORD119146,PROD1002,2,96.29
OI527348,ORD123184,PROD1119,3,400.13
OI546955,ORD125332,PROD1212,4,55.04
OI536514,ORD100400,PROD1076,1,121.35
OI543913,ORD104767,PROD1014,2,322.15
OI503850,ORD105695,PROD1154,1,543.51
OI528094,ORD105844,PROD1093,1,665.78
OI563107,ORD107831,PROD1043,4,640.21
OI526045,ORD119241,PROD1210,1,777.16
OI535001,ORD118553,PROD1089,3,540.39
OI531140,ORD112722,PROD1057,2,657.1
OI512647,ORD106624,PROD1212,3,55.69
OI530520,ORD110753,PROD1096,2,777.51
OI521715,ORD103467,PROD1099,1,842.0
OI506253,ORD105266,PROD1147,1,109.9
OI539435,ORD106856,PROD1145,1,20.79
OI546621,ORD101273,PROD1092,2,236.45
OI561347,ORD128127,PROD1192,1,732.17
OI500086,ORD105000,PROD1085,1,353.33
OI541560,ORD113678,PROD1008,2,249.39
OI523048,ORD125889,PROD1009,1,289.81
OI565716,ORD125400,PROD1052,1,584.7
OI531953,ORD114439,PROD1217,2,87.11
OI516488,ORD115274,PROD1050,1,35.89
OI558508,ORD119591,PROD1143,1,390.66
OI548554,ORD113686,PROD1193,1,177.19
OI529110,ORD112870,PROD1215,3,141.45
OI523373,ORD121612,PROD1072,1,156.18
OI536011,ORD114562,PROD1053,1,391.83
OI566932,ORD128097,PROD1084,1,42.28
OI572192,ORD125310,PROD1100,1,357.56
OI545531,ORD107913,PROD1060,1,829.62
OI511568,ORD109355,PROD1169,3,277.3
OI534818,ORD121395,PROD1164,2,280.92
OI511654,ORD118817,PROD1062,1,175.78
OI569853,ORD120589,PROD1124,1,993.63
OI565825,ORD113026,PROD1174,1,330.65
OI550214,ORD116920,PROD1047,1,613.93
OI507758,ORD118441,PROD1106,2,425.41
OI572114,ORD104814,PROD1164,1,272.0
OI571479,ORD122691,PROD1185,2,58.06
OI521310,ORD118476,PROD1155,1,241.72
OI503354,ORD112952,PROD1141,1,218.5
OI507366,ORD127960,PROD1058,3,505.26
OI566105,ORD102515,PROD1170,2,393.27
OI524315,ORD113267,PROD1108,1,321.2
OI541904,ORD120888,PROD1204,1,500.89
OI560741,ORD107411,PROD1208,3,205.6
OI511626,ORD108771,PROD1106,1,421.5
OI553747,ORD123805,PROD1022,2,232.04
OI545569,ORD123981,PROD1043,1,631.72
OI567978,ORD125356,PROD1075,1,599.59
OI560357,ORD116675,PROD1059,4,731.1
OI553070,ORD119412,PROD1054,1,131.33
OI501592,ORD116243,PROD1075,1,579.96
OI546148,ORD115051,PROD1127,1,146.02
OI525257,ORD101772,PROD1064,1,13.64
OI556113,ORD105874,PROD1101,2,172.86
OI538510,ORD122552,PROD1105,2,504.63
OI517007,ORD120966,PROD1116,2,452.89
OI556468,ORD102722,PROD1055,2,174.74
OI519318,ORD105326,PROD1043,1,629.6
OI536629,ORD125555,PROD1193,2,174.07
OI555285,ORD119007,PROD1004,1,549.2
OI554873,ORD115069,PROD1172,1,357.1
OI558433,ORD117580,PROD1108,1,318.61
OI556640,ORD127445,PROD1106,2,423.21
OI526166,ORD122039,PROD1190,1,116.05
OI556906,ORD104697,PROD1128,1,865.95
OI560061,ORD119211,PROD1167,2,29.74
OI501679,ORD107272,PROD1211,1,78.98
OI500114,ORD126483,PROD1104,1,9.18
OI560027,ORD102955,PROD1037,1,650.75
OI536521,ORD126185,PROD1189,2,536.1
OI539587,ORD116513,PROD1077,1,639.08
OI517548,ORD101520,PROD1219,2,393.93
OI568568,ORD118635,PROD1082,1,101.46
OI505514,ORD116711,PROD1174,4,340.25
OI528849,ORD123559,PROD1122,1,26.15
OI540563,ORD121041,PROD1036,1,
OI541102,ORD119542,PROD1045,3,119.39
OI549758,ORD115144,PROD1215,2,145.09
OI514711,ORD121618,PROD1182,1,676.4
OI517632,ORD122884,PROD1132,1,813.84
OI545782,ORD111308,PROD1143,1,386.35
OI551780,ORD122109,PROD1172,2,358.54
OI507615,ORD100124,PROD1043,2,632.56
OI515768,ORD110528,PROD1214,1,200.95
OI556864,ORD124072,PROD1179,1,812.71
OI562600,ORD119763,PROD1067,2,652.15
OI572891,ORD116562,PROD1015,1,368.27
OI521319,ORD124562,PROD1160,4,514.49
OI501961,ORD100352,PROD1104,2,9.03
OI526041,ORD118554,PROD1218,1,82.67
OI517885,ORD113614,PROD1149,1,349.74
OI562119,ORD114000,PROD1199,1,730.56
OI540595,ORD105664,PROD1132,3,825.22
OI533930,ORD108082,PROD1073,3,500.03
OI511076,ORD112397,PROD1179,1,773.49
OI570149,ORD108932,PROD1104,1,9.13
OI540874,ORD110493,PROD1196,4,358.43
OI547008,ORD120806,PROD1163,1,494.2
OI507882,ORD118590,PROD1154,1,540.01
OI542874,ORD109016,PROD1116,1,457.98
OI569836,ORD124041,PROD1118,1,150.02
OI552357,ORD111263,PROD1094,1,344.75
OI572174,ORD119550,PROD1022,2,232.4
OI528070,ORD102082,PROD1111,1,75.99
OI570610,ORD117282,PROD1199,1,709.03
OI522299,ORD111202,PROD1163,1,482.86
OI536718,ORD100008,PROD1001,1,616.81
OI507541,ORD115196,PROD1206,3,781.18
OI571373,ORD104744,PROD1075,1,600.46
OI541889,ORD124002,PROD1192,1,705.13
OI507350,ORD122659,PROD1177,1,70.79
OI542521,ORD106789,PROD1085,1,360.31
OI568839,ORD106872,PROD1208,1,206.5
OI525702,ORD117900,PROD1031,2,606.83
OI503818,ORD125660,PROD1041,3,182.17
OI523011,ORD106437,PROD1161,1,454.66
OI547058,ORD114237,PROD1082,2,97.87
OI557438,ORD120312,PROD1062,1,174.4
OI518537,ORD116360,PROD1185,1,56.52
OI517070,ORD119485,PROD1151,2,469.41
OI525728,ORD111396,PROD1065,1,276.17
OI537107,ORD105640,PROD1178,1,30.81
OI551088,ORD124461,PROD1186,4,94.96
OI520690,ORD115276,PROD1089,1,550.55
OI559906,ORD111783,PROD1179,1,785.61
OI545423,ORD106399,PROD1143,3,386.41
OI549578,ORD113184,PROD1028,3,61.39
OI510218,ORD125213,PROD1066,2,88.67
OI567148,ORD104158,PROD1187,1,54.87
OI521359,ORD104233,PROD1137,2,406.13
OI545651,ORD117331,PROD1089,3,540.38
OI504027,ORD116089,PROD1182,1,707.47
OI558709,ORD124593,PROD1108,1,316.51
OI547736,ORD104316,PROD1028,2,59.13
OI526901,ORD103112,PROD1049,1,19.97
OI560415,ORD112968,PROD1158,4,253.21
OI517326,ORD109776,PROD1092,3,240.53
OI545491,ORD117102,PROD1073,1,483.82
OI534975,ORD121444,PROD1095,1,104.45
OI547973,ORD124745,PROD1048,2,390.99
OI549520,ORD102454,PROD1142,1,304.82
OI547258,ORD103978,PROD1075,1,577.29
OI516176,ORD102435,PROD1091,1,922.57
OI536861,ORD122741,PROD1095,3,105.38
OI528213,ORD125304,PROD1064,1,13.37
OI570608,ORD103536,PROD1088,1,
OI538335,ORD125906,PROD1151,1,469.67
OI567940,ORD109185,PROD1110,1,550.26
OI507960,ORD122110,PROD1108,1,316.73
OI520638,ORD112601,PROD1203,1,204.51
OI510297,ORD108570,PROD1167,1,29.13
OI528303,ORD124472,PROD1190,3,115.34
OI572019,ORD128266,PROD1145,1,21.47
OI549090,ORD118015,PROD1013,4,164.71
OI525173,ORD111712,PROD1198,2,667.49
OI541961,ORD117280,PROD1083,2,201.49
OI558552,ORD113224,PROD1175,1,512.39
OI553749,ORD121189,PROD1178,1,31.23
OI554757,ORD110756,PROD1138,2,701.56
OI558056,ORD105740,PROD1118,4,151.31
OI528075,ORD123988,PROD1184,1,113.14
OI565745,ORD124358,PROD1211,2,78.23
OI516443,ORD105572,PROD1048,3,408.7
OI527455,ORD117549,PROD1027,4,633.43
OI552815,ORD127312,PROD1115,2,637.21
OI572535,ORD101375,PROD1174,2,326.54
OI538543,ORD104796,PROD1194,1,754.82
OI500196,ORD108879,PROD1113,1,701.33
OI509337,ORD106659,PROD1081,2,529.0
OI516983,ORD125791,PROD1215,1,144.6
OI517555,ORD111004,PROD1191,1,635.45
OI526848,ORD109863,PROD1092,1,240.25
OI541023,ORD112761,PROD1185,1,55.66
OI550311,ORD106830,PROD1098,2,768.41
OI552938,ORD117051,PROD1066,1,91.68
OI511099,ORD118982,PROD1111,1,72.81
OI551934,ORD108976,PROD1204,3,509.98
OI525996,ORD113838,PROD1150,1,50.69
OI530337,ORD112474,PROD1208,1,204.91
OI550545,ORD113283,PROD1084,3,43.15
OI572587,ORD122261,PROD1028,1,60.98
OI519947,ORD105712,PROD1148,2,477.88
OI510275,ORD108967,PROD1133,2,626.18
OI526481,ORD115524,PROD1091,2,959.13
OI567535,ORD117508,PROD1216,4,353.46
OI539813,ORD103276,PROD1077,1,629.22
OI522094,ORD127922,PROD1186,1,93.8
OI571338,ORD104777,PROD1145,1,21.16
OI537453,ORD125474,PROD1183,3,1006.95
OI570120,ORD100376,PROD1205,3,347.63
OI569147,ORD107466,PROD1197,1,
OI513446,ORD114735,PROD1215,1,141.31
OI525999,ORD125007,PROD1134,1,247.3
OI522504,ORD115800,PROD1151,1,467.79
OI547831,ORD115961,PROD1071,1,334.77
OI557941,ORD113797,PROD1049,1,20.08
OI542678,ORD114355,PROD1185,2,56.28
OI531778,ORD128192,PROD1193,2,174.9
OI573120,ORD101571,PROD1105,1,515.76
OI503987,ORD106966,PROD1093,1,694.02
OI529414,ORD114653,PROD1014,1,326.12
OI564651,ORD103871,PROD1135,2,805.76
OI541655,ORD118452,PROD1079,1,227.56
OI572075,ORD111343,PROD1196,1,370.6
OI560761,ORD101127,PROD1047,2,610.52
OI565196,ORD105755,PROD1150,1,49.84
OI550710,ORD115026,PROD1114,1,782.59
OI531027,ORD100712,PROD1035,3,480.27
OI563913,ORD111868,PROD1190,3,114.58
OI540634,ORD108934,PROD1090,1,195.97
OI546096,ORD111155,PROD1036,1,15.12
OI512501,ORD118073,PROD1119,1,397.61
OI524234,ORD115362,PROD1152,1,789.94
OI509243,ORD104906,PROD1050,1,35.58
OI515995,ORD120036,PROD1191,2,653.59
OI555101,ORD110908,PROD1018,1,178.9
OI525943,ORD109170,PROD1010,1,371.6
OI524482,ORD102499,PROD1095,1,106.97
OI518467,ORD103400,PROD1158,1,252.7
OI522721,ORD117022,PROD1134,4,249.23
OI569090,ORD111357,PROD1009,1,293.46
OI517868,ORD120797,PROD1112,1,181.52
OI519650,ORD103541,PROD1163,1,474.77
OI551698,ORD124579,PROD1069,1,394.91
OI516461,ORD105618,PROD1003,1,
OI544112,ORD113158,PROD1211,1,77.96
OI537986,ORD122556,PROD1203,1,203.8
OI549226,ORD118944,PROD1214,1,209.93
OI543424,ORD101515,PROD1043,2,633.35
OI532213,ORD112361,PROD1050,1,35.36
OI559282,ORD117969,PROD1111,1,74.49
OI520938,ORD113980,PROD1171,2,
OI500136,ORD106987,PROD1097,3,251.17
OI526705,ORD101689,PROD1043,1,660.58
OI516490,ORD125849,PROD1153,1,367.22
OI537248,ORD113525,PROD1059,1,740.76
OI558835,ORD101106,PROD1047,1,621.14
OI561781,ORD125427,PROD1063,1,829.88
OI502480,ORD125672,PROD1171,2,138.2
OI551532,ORD117961,PROD1116,1,465.99
OI512388,ORD105975,PROD1067,1,648.04
OI566663,ORD123497,PROD1092,1,233.54
OI567887,ORD103235,PROD1051,1,259.27
OI517861,ORD106767,PROD1095,1,103.73
OI504194,ORD113538,PROD1044,2,688.55
OI521320,ORD124562,PROD1025,2,908.73
OI533907,ORD110599,PROD1074,2,41.87
OI523778,ORD114083,PROD1056,1,932.23
OI543558,ORD124154,PROD1170,1,385.32
OI529870,ORD125010,PROD1117,1,189.26
OI532344,ORD102100,PROD1092,1,232.86
OI509631,ORD121377,PROD1158,1,250.42
OI535754,ORD108788,PROD1071,1,338.89
OI514256,ORD122938,PROD1144,1,252.17
OI509982,ORD122318,PROD1123,1,463.87
OI533904,ORD120541,PROD1178,1,30.88
OI511195,ORD108889,PROD1076,2,124.6
OI564970,ORD102918,PROD1010,3,359.62
OI522229,ORD108426,PROD1188,1,437.69
OI526179,ORD101742,PROD1110,3,545.95
OI559789,ORD105166,PROD1019,1,536.05
OI521432,ORD104442,PROD1209,1,623.88
OI558424,ORD117726,PROD1101,1,177.29
OI548383,ORD122815,PROD1202,1,336.78
OI522691,ORD110844,PROD1170,1,393.74
OI516357,ORD118736,PROD1117,1,186.21
OI533947,ORD127684,PROD1071,1,346.56
OI540002,ORD118472,PROD1035,1,482.1
OI541549,ORD119320,PROD1048,1,395.13
OI524885,ORD123254,PROD1020,1,104.11
OI524533,ORD127079,PROD1107,1,466.7
OI568317,ORD128272,PROD1051,1,259.23
OI543208,ORD108681,PROD1054,2,128.26
OI514161,ORD114801,PROD1072,1,158.3
OI550234,ORD104320,PROD1074,1,41.22
OI508531,ORD109933,PROD1083,1,
OI568009,ORD110948,PROD1078,4,641.24
OI561077,ORD114510,PROD1188,1,439.04
OI530788,ORD114020,PROD1146,2,597.09
OI520559,ORD125548,PROD1185,2,55.95
OI541529,ORD113469,PROD1019,1,534.83
OI512569,ORD103998,PROD1160,1,500.22
OI542900,ORD125604,PROD1078,1,631.69
OI569451,ORD104132,PROD1187,1,55.09
OI528521,ORD125766,PROD1089,1,543.93
OI553301,ORD111147,PROD1210,1,785.54
OI529885,ORD113293,PROD1006,2,521.11
OI560419,ORD128249,PROD1127,2,144.95
OI536449,ORD108836,PROD1145,1,21.16
OI544366,ORD113629,PROD1073,1,502.26
OI502840,ORD105040,PROD1198,2,667.92
OI515749,ORD121477,PROD1085,1,354.08
OI511589,ORD113470,PROD1103,1,96.76
OI507772,ORD123562,PROD1031,2,585.14
OI535314,ORD125846,PROD1098,1,754.2
OI512175,ORD113068,PROD1157,1,774.97
OI529569,ORD113237,PROD1083,2,198.3
OI560082,ORD126593,PROD1079,4,227.08
OI556880,ORD107834,PROD1046,2,649.0
OI566961,ORD123415,PROD1107,2,473.18
OI526119,ORD103297,PROD1192,2,713.57
OI563953,ORD107456,PROD1056,1,888.54
OI504717,ORD111623,PROD1118,3,
OI557557,ORD113344,PROD1039,1,206.48
OI500521,ORD112166,PROD1018,1,176.05
OI537940,ORD109105,PROD1119,1,392.73
OI516557,ORD126881,PROD1156,1,38.11
OI509717,ORD102524,PROD1190,2,
OI551212,ORD112932,PROD1051,1,258.86
OI556201,ORD117916,PROD1014,1,313.99
OI508966,ORD109049,PROD1211,1,79.19
OI506457,ORD102035,PROD1070,4,633.87
OI566397,ORD126486,PROD1178,2,30.94
OI503921,ORD116720,PROD1083,2,206.4
OI518229,ORD105734,PROD1110,1,542.46
OI570830,ORD125741,PROD1019,2,525.59
OI559621,ORD122670,PROD1039,2,212.49
OI516548,ORD101252,PROD1157,1,774.56
OI508154,ORD119966,PROD1057,3,644.51
OI515994,ORD120036,PROD1000,3,411.07
OI530703,ORD119191,PROD1165,1,350.0
OI534476,ORD104631,PROD1058,1,501.53
OI566274,ORD114435,PROD1155,1,247.68
OI524786,ORD113177,PROD1084,2,43.13
OI559832,ORD128011,PROD1190,1,113.93
OI544790,ORD103192,PROD1010,3,370.7
OI510293,ORD126449,PROD1130,1,683.03
OI545477,ORD127556,PROD1139,1,
OI566071,ORD127226,PROD1022,1,238.12
OI514371,ORD122675,PROD1201,2,514.71
OI540765,ORD125428,PROD1081,1,530.47
OI559538,ORD117145,PROD1131,2,
OI549083,ORD113435,PROD1210,1,755.7
OI552512,ORD112975,PROD1184,3,109.13
OI550484,ORD121660,PROD1135,3,788.29
OI537418,ORD123235,PROD1147,2,108.85
OI514001,ORD125958,PROD1151,1,475.78
OI551173,ORD102809,PROD1207,1,493.82
OI548693,ORD101584,PROD1218,1,81.51
OI531108,ORD106151,PROD1039,2,210.16
OI558851,ORD106991,PROD1218,1,80.91
OI537400,ORD117202,PROD1165,2,350.33
OI571210,ORD101501,PROD1105,2,501.38
OI543337,ORD105133,PROD1073,1,497.26
OI570057,ORD105203,PROD1139,1,671.14
OI541811,ORD110626,PROD1066,1,90.21
OI551656,ORD118497,PROD1217,1,87.56
OI549992,ORD119327,PROD1006,2,532.29
OI542318,ORD124885,PROD1136,1,921.19
OI573173,ORD126362,PROD1067,1,647.01
OI546200,ORD120836,PROD1064,2,13.27
OI507289,ORD123862,PROD1116,1,453.73
OI502968,ORD126296,PROD1018,3,175.84
OI520711,ORD109652,PROD1205,2,341.59
OI521465,ORD107812,PROD1144,1,255.19
OI563616,ORD112180,PROD1175,1,500.0
OI557551,ORD104602,PROD1000,1,399.77
OI520875,ORD116878,PROD1137,1,416.13
OI568075,ORD111857,PROD1106,1,422.56
OI520911,ORD107665,PROD1022,1,240.76
OI542169,ORD119805,PROD1171,2,137.92
OI534832,ORD113156,PROD1042,1,219.77
OI551111,ORD115610,PROD1024,2,331.49
OI538645,ORD120960,PROD1093,1,674.67
OI553127,ORD127683,PROD1197,2,361.59
OI552162,ORD102866,PROD1049,1,20.22
OI540273,ORD117558,PROD1178,1,31.58
OI562118,ORD114000,PROD1119,4,393.29
OI538276,ORD122289,PROD1171,3,
OI547741,ORD101951,PROD1200,3,116.86
OI568456,ORD108055,PROD1215,1,142.46
OI517897,ORD126729,PROD1060,2,850.82
OI555567,ORD108360,PROD1123,1,472.07
OI508626,ORD103619,PROD1020,3,102.42
OI512643,ORD102187,PROD1030,2,260.24
OI570721,ORD118608,PROD1096,1,783.01
OI570022,ORD109223,PROD1008,1,251.18
OI532540,ORD116823,PROD1135,1,778.36
OI505041,ORD102258,PROD1088,1,498.3
OI563184,ORD101203,PROD1066,1,88.35
OI535174,ORD124502,PROD1177,1,72.14
OI512052,ORD112743,PROD1102,1,
OI531025,ORD108283,PROD1018,1,178.54
OI521330,ORD114488,PROD1118,1,146.69
OI512681,ORD105058,PROD1018,1,
OI509495,ORD103867,PROD1001,2,628.26
OI553540,ORD116091,PROD1075,2,596.26
OI525230,ORD124390,PROD1119,3,394.07
OI513026,ORD122138,PROD1200,3,116.03
OI554423,ORD108823,PROD1207,1,480.93
OI506296,ORD107786,PROD1062,1,174.51
OI568647,ORD117585,PROD1102,1,314.53
OI514399,ORD119624,PROD1115,1,642.16
OI531079,ORD111306,PROD1177,1,68.87
OI529263,ORD109505,PROD1085,1,344.96
OI572710,ORD125896,PROD1128,1,868.05
OI560913,ORD122474,PROD1140,1,630.42
OI552748,ORD119916,PROD1214,2,204.37
OI542355,ORD102127,PROD1115,3,647.28
OI537587,ORD126292,PROD1203,1,202.97
OI564943,ORD126094,PROD1142,1,307.05
OI544969,ORD101786,PROD1157,1,761.65
OI524221,ORD124802,PROD1037,1,651.11
OI519371,ORD126411,PROD1173,1,335.38
OI561314,ORD111470,PROD1125,2,218.96
OI549951,ORD109918,PROD1219,1,395.17
OI562985,ORD115974,PROD1160,1,509.19
OI560320,ORD126408,PROD1185,1,56.44
OI565121,ORD104262,PROD1127,1,151.42
OI503974,ORD116930,PROD1137,2,416.42
OI569914,ORD119758,PROD1111,1,73.18
OI504485,ORD128122,PROD1130,1,681.59
OI506520,ORD111242,PROD1017,1,960.31
OI527255,ORD110354,PROD1093,1,664.38
OI572655,ORD113226,PROD1045,1,115.91
OI500078,ORD106543,PROD1173,2,335.84
OI516998,ORD125611,PROD1217,1,83.61
OI501079,ORD116327,PROD1125,1,217.68
OI525354,ORD116663,PROD1127,2,148.51
OI565505,ORD107678,PROD1188,1,432.93
OI542669,ORD103343,PROD1180,1,347.81
OI505634,ORD126128,PROD1143,1,392.28
OI540591,ORD111290,PROD1033,1,145.96
OI523664,ORD113605,PROD1160,1,512.68
OI560894,ORD108773,PROD1031,1,583.45
OI554207,ORD103686,PROD1009,1,303.87
OI550257,ORD106124,PROD1073,1,489.77
OI559436,ORD114307,PROD1064,2,13.9
OI525317,ORD110456,PROD1096,1,779.87
OI524890,ORD117859,PROD1067,2,659.71
OI570658,ORD121565,PROD1005,1,32.15
OI532890,ORD123192,PROD1143,1,381.87
OI514647,ORD102640,PROD1093,1,666.64
OI529253,ORD118224,PROD1188,1,446.28
OI563470,ORD104504,PROD1131,1,118.0
OI505356,ORD101395,PROD1044,1,708.92
OI546676,ORD109088,PROD1050,1,35.62
OI559639,ORD123729,PROD1024,1,330.56
OI549854,ORD103925,PROD1068,1,490.33
OI535478,ORD102290,PROD1073,4,484.9
OI530966,ORD111796,PROD1158,1,246.97
OI506445,ORD108544,PROD1149,1,355.84
OI502812,ORD102369,PROD1213,2,457.96
OI500168,ORD117357,PROD1112,2,175.8
OI543767,ORD115490,PROD1091,1,961.96
OI539868,ORD113588,PROD1140,1,641.38
OI509827,ORD121255,PROD1004,1,569.97
OI551377,ORD109158,PROD1041,1,181.53
OI537136,ORD100789,PROD1059,4,742.6
OI556338,ORD122844,PROD1079,1,224.41
OI559875,ORD106104,PROD1199,2,699.92
OI514700,ORD120440,PROD1110,1,566.3
OI535686,ORD127908,PROD1060,3,835.84
OI568920,ORD121365,PROD1075,3,573.68
OI563393,ORD104993,PROD1000,2,408.7
OI561236,ORD119097,PROD1209,2,
OI527102,ORD103118,PROD1032,2,243.56
OI534653,ORD108582,PROD1217,1,87.39
OI539766,ORD109630,PROD1209,1,652.08
OI559843,ORD106606,PROD1173,1,343.67
OI506896,ORD124932,PROD1166,1,13.85
OI559280,ORD101497,PROD1007,1,117.69
OI573305,ORD117686,PROD1197,3,368.11
OI534440,ORD120232,PROD1122,1,27.04
OI516510,ORD113722,PROD1060,3,839.24
OI559328,ORD117314,PROD1199,3,724.58
OI559722,ORD110415,PROD1018,2,176.05
OI514747,ORD111051,PROD1044,1,712.2
OI535839,ORD121619,PROD1190,1,114.45
OI535168,ORD120403,PROD1055,4,175.24
OI507431,ORD106524,PROD1062,1,180.81
OI527232,ORD122725,PROD1157,1,782.72
OI545595,ORD104175,PROD1201,1,510.91
OI540035,ORD125112,PROD1002,1,99.32
OI543668,ORD112700,PROD1114,1,795.45
OI513600,ORD115616,PROD1170,4,394.61
OI565446,ORD119468,PROD1096,3,783.53
OI563714,ORD110809,PROD1122,1,26.96
OI550842,ORD104897,PROD1117,2,188.54
OI568728,ORD126837,PROD1050,1,35.43
OI545526,ORD125108,PROD1091,2,937.09
OI535831,ORD128218,PROD1136,4,910.61
OI504438,ORD105036,PROD1095,1,102.96
OI572719,ORD119382,PROD1154,1,535.6
OI537537,ORD119786,PROD1019,3,521.36
OI544567,ORD122656,PROD1060,1,819.3
OI572068,ORD114992,PROD1117,2,187.75
OI561334,ORD104749,PROD1187,1,55.89
OI515455,ORD127546,PROD1138,1,698.76
OI566706,ORD103795,PROD1064,1,13.35
OI531671,ORD112291,PROD1013,2,163.9
OI508304,ORD118610,PROD1156,1,36.87
OI544475,ORD110232,PROD1108,1,
OI564949,ORD128191,PROD1021,1,45.67
OI519465,ORD105610,PROD1031,3,609.57
OI522046,ORD117013,PROD1007,2,117.75
OI565227,ORD120301,PROD1208,3,211.88
OI533191,ORD120912,PROD1174,1,325.86
OI569678,ORD127436,PROD1127,1,144.51
OI532192,ORD105339,PROD1167,1,29.66
OI514376,ORD113047,PROD1189,1,555.68
OI535402,ORD104927,PROD1036,1,15.17
OI512672,ORD103283,PROD1045,3,116.65
OI532641,ORD110231,PROD1112,2,178.35
OI500789,ORD128060,PROD1128,1,853.34
OI522020,ORD120538,PROD1149,1,345.42
OI503496,ORD102907,PROD1211,3,78.17
OI565962,ORD109971,PROD1200,1,115.05
OI505492,ORD118380,PROD1103,1,98.61
OI516351,ORD102985,PROD1170,1,394.76
OI519312,ORD113926,PROD1192,1,723.93
OI508814,ORD114643,PROD1088,1,
OI524237,ORD115362,PROD1027,1,615.68
OI506009,ORD122953,PROD1163,1,493.09
OI534420,ORD125351,PROD1080,2,320.34
OI548813,ORD118745,PROD1138,1,727.44
OI550493,ORD103822,PROD1116,3,455.33
OI504894,ORD120976,PROD1038,1,416.86
OI547793,ORD113279,PROD1122,1,27.09
OI502319,ORD124867,PROD1133,1,647.3
OI560207,ORD126180,PROD1201,3,506.73
OI562511,ORD122066,PROD1202,1,343.47
OI542303,ORD118915,PROD1070,1,620.83
OI527912,ORD108066,PROD1192,1,735.44
OI552105,ORD118808,PROD1034,4,90.18
OI565602,ORD121764,PROD1024,1,346.99
OI504609,ORD119283,PROD1028,1,60.83
OI548716,ORD103613,PROD1185,1,55.92
OI519738,ORD120815,PROD1009,3,292.35
OI555768,ORD107250,PROD1160,1,512.66
OI518508,ORD106182,PROD1043,2,630.52
OI526015,ORD114281,PROD1044,2,697.46
OI515746,ORD123575,PROD1126,1,590.78
OI510937,ORD117636,PROD1061,1,
OI554610,ORD116189,PROD1121,1,672.24
OI544118,ORD104572,PROD1066,1,
OI528055,ORD122139,PROD1039,1,213.37
OI554907,ORD115903,PROD1137,2,408.75
OI570517,ORD101244,PROD1174,1,333.83
OI561737,ORD111284,PROD1213,1,451.87
OI551084,ORD108192,PROD1002,3,97.32
OI569294,ORD124787,PROD1021,2,45.76
OI507036,ORD128240,PROD1140,2,642.28
OI507965,ORD127564,PROD1198,2,666.35
OI518534,ORD116360,PROD1037,2,652.13
OI525776,ORD108580,PROD1067,1,663.7
OI535708,ORD116522,PROD1067,1,671.61
OI562460,ORD107247,PROD1147,1,109.32
OI516629,ORD112741,PROD1072,1,156.33
OI505498,ORD113620,PROD1040,1,750.44
OI506278,ORD115045,PROD1121,1,674.03
OI529195,ORD104096,PROD1001,1,633.35
OI537852,ORD124539,PROD1075,1,594.33
OI559556,ORD107701,PROD1061,4,182.89
OI571448,ORD119008,PROD1145,1,20.78
OI503465,ORD118611,PROD1065,1,270.77
OI536644,ORD116505,PROD1063,1,823.03
OI553283,ORD121676,PROD1178,1,31.09
OI533116,ORD111312,PROD1042,3,225.1
OI570897,ORD105138,PROD1143,3,378.9
OI543108,ORD121688,PROD1155,1,251.98
OI545878,ORD110070,PROD1039,2,205.02
OI542774,ORD115940,PROD1192,1,721.71
OI560315,ORD113478,PROD1167,1,30.09
OI512354,ORD111997,PROD1155,4,240.15
OI536698,ORD126895,PROD1165,1,351.56
OI552044,ORD100366,PROD1012,3,439.34
OI533144,ORD115469,PROD1157,1,749.2
OI528712,ORD108955,PROD1058,1,492.68
OI553781,ORD111782,PROD1154,1,541.07
OI538207,ORD126215,PROD1004,1,559.62
OI503582,ORD126679,PROD1068,4,486.42
OI552925,ORD108345,PROD1095,1,106.5
